Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp
FICS rated standard game,FICS freechess.org,2022.10.13,?,joddle,alextheseaman,1-0,0:15:00.000,2163,35.4,D36,512704385,113,15:07:00,900+0,0:15:00.000,2319,,65.6,65.97368421052632,130.40540540540542,520.7702702702702,1.6661081081081084,2.6343783783783787,1.2716891891891893,[%emt 2.188] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Boobyslegacy,SunriseSearch,1-0,0:15:00.000,2081,91.5,A00,512704260,71,14:48:00,900+0,0:15:00.000,2111,,36.9,-32.625,73.04347826086956,495.25,0.8942608695652173,1.2866521739130437,5.465913043478261,[%emt 3.213] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,joddle,rodnojo,0-1,0:15:00.000,1996,27.6,E61,512704248,52,14:58:00,900+0,0:15:00.000,2341,,66.5,49.833333333333336,-226.35294117647058,-594.8235294117648,1.056,0.857764705882353,2.283235294117647,[%emt 23.536] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,joddle,Boobyslegacy,1-0,0:15:00.000,2115,37.1,A95,512704122,107,14:36:00,900+0,0:15:00.000,2335,,67.1,53.55555555555556,492.2857142857143,459.625,1.2572285714285711,1.3234571428571429,0.5536428571428571,[%emt 0.339] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Floerkeli,scalaQueen,0-1,0:15:00.000,2015,28.3,A13,512703957,58,14:06:00,900+0,0:15:00.000,1993,,28.2,-38.35,-171.68421052631578,-662.8421052631579,1.7033157894736841,1.8432631578947367,1.948894736842105,[%emt 2.002] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,hastrman,Floerkeli,1-0,0:15:00.000,2000,28.3,E42,512703894,127,13:37:00,900+0,0:15:00.000,2030,Yes,27.0,18.697674418604652,198.73809523809524,96.97619047619048,2.6707380952380952,3.1853095238095244,2.704690476190476,[%emt 5.387] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Aromas,Knightsmasher,0-1,0:15:00.000,2302,49.6,C50,512703832,56,13:44:00,900+0,0:15:00.000,1901,,34.2,1.7894736842105263,-163.27777777777777,-524.6944444444445,1.4270555555555557,2.838666666666667,1.8024722222222223,[%emt 9.445] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,Zxvmn,exeComp,0-1,0:15:00.000,2715,42.2,B44,512703676,134,12:53:00,900+5,0:15:00.000,2079,,151.5,-30.68888888888889,-370.29545454545456,-508.5882352941176,6.155272727272728,3.797636363636364,1.4359204545454545,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,rodnojo,MichaelOgbeide,0-1,0:15:00.000,2109,40.0,B57,512703566,82,13:04:00,900+0,0:15:00.000,2002,,27.6,23.035714285714285,-231.14814814814815,-387.05263157894734,0.6422962962962963,1.9664444444444447,1.0552962962962964,[%emt 2.105] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.13,?,MichaelOgbeide,rodnojo,1-0,0:15:00.000,2008,27.6,B30,512703495,109,12:45:00,900+0,0:15:00.000,2103,,40.3,79.51351351351352,59.361111111111114,414.44444444444446,0.6361944444444443,2.7681944444444446,1.5043333333333333,[%emt 6.732] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,EricAnn,MichaelOgbeide,1-0,0:15:00.000,2109,40.5,D30,512703255,85,12:10:00,900+0,0:15:00.000,2219,,76.9,50.6551724137931,300.89285714285717,397.5357142857143,0.9609285714285712,1.4534642857142857,1.6461785714285713,[%emt 5.76] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,MichaelOgbeide,EricAnn,0-1,0:15:00.000,2206,78.7,A45,512703169,62,12:00:00,900+0,0:15:00.000,2115,,40.7,-31.38095238095238,-267.7,-247.10714285714286,0.46075,1.71145,0.7101250000000001,[%emt 5.155] White checkmated,
FICS unrated standard game,FICS freechess.org,2022.10.13,?,GoldBarMM,exeComp,1/2-1/2,0:25:00.000,2715,42.1,B30,512702977,116,10:45:00,1500+4,0:25:00.000,2880,Yes,66.0,63.64102564102564,47.86842105263158,-1.0789473684210527,2.173763157894737,4.491473684210526,3.7015131578947367,[%emt 22.301] Game drawn by repetition,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,rodnojo,kunde,0-1,0:15:00.000,2043,36.2,C30,512702913,52,11:16:00,900+0,0:15:00.000,2015,,27.7,23.38888888888889,-429.70588235294116,-1050.0666666666666,0.7087058823529412,1.1036470588235294,1.9923529411764704,[%emt 4.507] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Carsidi,Knightsmasher,0-1,0:15:00.000,2301,49.7,A01,512702912,26,11:15:00,900+0,0:15:00.000,1860,,27.8,-6.222222222222222,-28.0,-389.9375,1.6837499999999999,4.125624999999999,4.27125,[%emt 14.791] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,mcstorytaller,Boobyslegacy,0-1,0:15:00.000,2107,37.4,B02,512702898,128,11:03:00,900+0,0:15:00.000,1931,,27.8,-136.86046511627907,-285.5,-318.1309523809524,1.040047619047619,0.5308571428571429,1.8448928571428571,[%emt 2.917] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,pingupenguin,rodnojo,1-0,0:15:00.000,2022,27.8,B22,512702874,55,11:05:00,900+0,0:15:00.000,2076,,60.1,-72.26315789473684,-73.77777777777777,454.0,0.9726666666666668,1.6723333333333334,1.8347777777777776,[%emt 1.859] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Boobyslegacy,mcstorytaller,1-0,0:15:00.000,1935,27.9,A00,512702799,103,10:53:00,900+0,0:15:00.000,2103,,37.5,110.91428571428571,381.29411764705884,619.5588235294117,0.7309705882352941,0.8573235294117647,0.6182941176470589,[%emt 1.185] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Floerkeli,scalaQueen,0-1,0:15:00.000,2020,28.3,A13,512702760,86,10:45:00,900+0,0:15:00.000,2000,,28.7,45.758620689655174,53.392857142857146,-603.375,1.218142857142857,2.0947142857142858,1.1023214285714285,[%emt 5.588] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,mcstorytaller,Boobyslegacy,0-1,0:15:00.000,2098,37.7,B02,512702739,130,10:40:00,900+0,0:15:00.000,1940,,27.9,-123.3409090909091,-138.2093023255814,-680.4418604651163,1.2444418604651162,0.6043023255813953,0.854139534883721,[%emt 0.203] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Boobyslegacy,mcstorytaller,1-0,0:15:00.000,1945,28.0,A00,512702659,127,10:25:00,900+0,0:15:00.000,2093,,37.9,48.51162790697674,277.1666666666667,967.241935483871,2.1191666666666666,1.773595238095238,0.7988095238095239,[%emt 0.219] Black checkmated,
FICS unrated standard game,FICS freechess.org,2022.10.13,?,exeComp,GoldBarMM,1-0,0:25:00.000,2880,66.0,B44,512702559,147,09:32:00,1500+4,0:25:00.000,2715,Yes,42.1,67.44,220.89795918367346,763.6,3.9324897959183676,4.54465306122449,1.9980624999999999,[%emt 0.1] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,mcstorytaller,Boobyslegacy,0-1,0:15:00.000,2088,38.1,B02,512702546,78,10:16:00,900+0,0:15:00.000,1950,,28.1,43.2962962962963,-56.5,-548.36,0.9074230769230769,1.4434615384615381,1.8317200000000002,[%emt 1.545] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Boobyslegacy,mcstorytaller,1-0,0:15:00.000,1955,28.1,A00,512702490,149,10:04:00,900+0,0:15:00.000,2083,,38.3,20.26,130.12244897959184,506.325,0.5872653061224491,1.188061224489796,0.8503877551020409,[%emt 0.187] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.13,?,joddle,EricAnn,0-1,0:15:00.000,2179,80.6,D32,512702418,56,09:49:00,900+0,0:15:00.000,2354,,67.9,41.94736842105263,-14.0,-216.66666666666669,2.1041666666666665,6.154444444444443,1.2760833333333332,[%emt 4.54] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,EricAnn,joddle,1-0,0:15:00.000,2375,68.9,A50,512702336,3,09:48:00,900+0,0:15:00.000,2149,,82.2,28.0,,33.0,0.0,,0.0,[%emt 3.447] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Slek,rodnojo,0-1,0:15:00.000,2013,27.9,B30,512702278,70,09:20:00,900+0,0:15:00.000,2065,,38.9,-39.375,-259.30434782608694,-40.69565217391305,1.1658260869565218,2.084478260869565,4.04204347826087,[%emt 8.99] White resigns,
FICS unrated standard game,FICS freechess.org,2022.10.13,?,GoldBarMM,exeComp,1/2-1/2,0:25:00.000,2715,42.1,B81,512702227,394,08:18:00,1500+4,0:25:00.000,2880,Yes,66.0,53.553030303030305,5.900763358778626,0.7862595419847328,3.2972137404580146,0.8141908396946564,0.43251908396946565,[%emt 0.604] Neither player has mating material,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,blore,rodnojo,0-1,0:15:00.000,2004,28.0,C62,512702119,113,08:36:00,900+0,0:15:00.000,2040,,22.0,26.763157894736842,-87.08108108108108,-433.71621621621625,1.0087837837837839,2.516216216216216,1.3245540540540541,[%emt 2.883] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,hastrman,Achonk,1-0,0:15:00.000,1999,35.9,B22,512701919,61,08:20:00,900+0,0:15:00.000,2022,Yes,26.9,9.333333333333334,47.15,412.4117647058824,1.9517000000000002,3.7436000000000016,3.7047000000000003,[%emt 2.35] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.13,?,GattoZebrato,kamenozrout,1-0,0:15:00.000,2176,40.3,B85,512701830,67,08:02:00,900+0,0:15:00.000,2182,,172.3,23.652173913043477,13.181818181818182,277.0,1.3264545454545456,4.276863636363636,2.3123181818181817,[%emt 0.298] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,dakeyno,exeComp,0-1,0:15:00.000,2715,42.1,C00,512701678,58,07:20:00,900+5,0:15:00.000,1585,,49.9,-24.25,-163.3684210526316,-436.05263157894734,3.362421052631579,3.2297894736842103,3.7073684210526316,[%emt 24.266] White forfeits on time,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,scalaQueen,GattoZebrato,0-1,0:15:00.000,2091,198.0,E00,512701227,92,05:49:00,900+0,0:15:00.000,2023,Yes,28.3,-346.80645161290323,-570.4,-1154.4464285714284,1.0578,1.5545666666666664,0.4879333333333333,[%emt 0.141] White forfeits on time,
FICS rated standard game,FICS freechess.org,2022.10.13,?,alextheseaman,vandi,1-0,0:15:00.000,1918,38.8,D41,512701039,39,05:22:00,900+5,0:15:00.000,2160,,35.3,36.57142857142857,58.76923076923077,363.5833333333333,0.435,1.0297692307692308,1.6295000000000002,[%emt 3.274] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Saili,alextheseaman,0-1,0:15:00.000,2156,35.5,B30,512700950,76,04:40:00,900+0,0:15:00.000,1970,,46.6,-99.8076923076923,133.96,-276.04761904761904,0.5577599999999999,5.1708799999999995,4.83592,[%emt 2.195] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,alextheseaman,Saili,1/2-1/2,0:15:00.000,1947,46.9,D06,512700892,150,03:43:00,900+0,0:15:00.000,2147,,35.6,61.19607843137255,121.4,29.551020408163264,1.40398,1.6643,1.423938775510204,[%emt 1.898] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.10.13,?,Floerkeli,hastrman,0-1,0:15:00.000,2013,26.8,A01,512700876,108,04:05:00,900+0,0:15:00.000,2004,,28.7,109.13513513513513,149.55555555555554,85.77142857142857,1.978,2.9848888888888885,2.9283142857142863,[%emt 4.991] White forfeits on time,Yes
FICS rated standard game,FICS freechess.org,2022.10.13,?,Notarious,LucioleH,1/2-1/2,0:15:00.000,2560,109.1,B90,512700798,139,03:26:00,900+5,0:15:00.000,2822,Yes,52.0,29.53191489361702,29.543478260869566,0.0,2.2626086956521734,3.3565,1.8773695652173918,[%emt 22.392] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.10.13,?,rodnojo,blore,0-1,0:15:00.000,2046,21.9,B28,512700740,93,03:23:00,900+0,0:15:00.000,2016,,28.3,-19.53125,-204.96774193548387,-503.7,0.6253225806451613,2.464677419354839,2.6766666666666663,[%emt 75.633] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,EricAnn,vandi,1-0,0:15:00.000,1941,40.0,D41,512700653,39,03:05:00,900+0,0:15:00.000,2110,,89.2,37.57142857142857,59.46153846153846,440.75,0.4293076923076923,2.7263076923076923,4.078916666666666,[%emt 4.086] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,vandi,EricAnn,0-1,0:15:00.000,2096,91.6,B33,512700627,44,03:01:00,900+0,0:15:00.000,1946,,40.2,37.86666666666667,-29.285714285714285,-493.57142857142856,0.4850714285714286,1.1910714285714286,0.5180714285714286,[%emt 4.9] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.13,?,EricAnn,vandi,1-0,0:15:00.000,1951,40.4,D50,512700614,47,02:48:00,900+0,0:15:00.000,2079,,94.3,43.0625,109.8,170.71428571428572,1.0540666666666667,2.343533333333333,5.6729,[%emt 7.077] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.13,?,alextheseaman,vandi,1-0,0:15:00.000,1955,40.6,D02,512700317,83,00:45:00,900+0,0:15:00.000,2156,,35.7,-135.78571428571428,4.851851851851852,120.275,0.942962962962963,4.324703703703704,1.7877777777777777,[%emt 17.972] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.13,?,joddle,vandi,1-0,0:15:00.000,1954,41.0,E64,512700238,55,00:32:00,900+0,0:15:00.000,2373,,69.7,56.63157894736842,98.77777777777777,442.05555555555554,0.3776111111111111,1.0971666666666666,1.2388888888888892,[%emt 17.804] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,Betin,Indrayoga,1-0,0:15:00.000,1992,57.2,D03,512700006,68,22:49:00,900+0,0:15:00.000,2013,,38.1,19.304347826086957,154.45454545454547,436.25,1.0946363636363636,2.966727272727273,3.588204545454545,[%emt 11.484] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.10.12,?,Speyside,AlanJBear,1-0,0:30:00.000,1884,29.3,B21,512699708,11,21:13:00,1800+0,0:30:00.000,2193,Yes,52.9,20.75,-5.0,-20.0,0.03333333333333333,0.38366666666666666,0.32,[%emt 80.005] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.10.12,?,Limbor,Speyside,0-1,0:30:00.000,2191,53.2,A07,512699489,62,20:25:00,1800+0,0:30:00.000,1842,,40.4,38.95238095238095,66.4,-254.65,1.06135,3.7460500000000003,2.423775,[%emt 11.393] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,exeComp,Diansyah,1-0,0:15:00.000,1762,26.0,B13,512699461,21,20:43:00,900+5,0:15:00.000,2715,Yes,41.9,21.625,70.71428571428571,351.5,0.4655714285714286,3.229714285714286,5.126,[%emt 7.719] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,LucioleH,Speyside,0-1,0:30:00.000,2176,53.5,B42,512699227,19,19:51:00,1800+0,0:30:00.000,2627,,112.4,24.0,50.166666666666664,55.166666666666664,0.30516666666666664,1.0221666666666664,1.5348333333333333,[%emt 13.981] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,Knightsmasher,MORSAL,0-1,0:15:00.000,2914,109.0,A29,512698710,146,17:52:00,900+0,0:15:00.000,2302,Yes,49.5,-18.346938775510203,-208.89583333333334,-382.5135135135135,2.44875,2.3546666666666667,0.6880937500000001,[%emt 0.14] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,MORSAL,Knightsmasher,1-0,0:15:00.000,2303,49.6,D36,512698572,125,17:29:00,900+0,0:15:00.000,2912,Yes,109.6,53.88095238095238,371.6585365853659,388.7037037037037,1.3464146341463414,2.854731707317073,0.9556829268292684,[%emt 0.1] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,KnightMeKing,rodnojo,1-0,0:15:00.000,2024,28.1,A02,512698555,65,17:33:00,900+0,0:15:00.000,2017,,26.6,83.9090909090909,-151.14285714285714,381.8333333333333,0.4210952380952381,2.4483333333333337,1.398309523809524,[%emt 6.212] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,rodnojo,KnightMeKing,0-1,0:15:00.000,2008,26.7,B07,512698459,68,17:19:00,900+0,0:15:00.000,2033,,28.2,89.69565217391305,-130.4090909090909,-329.8666666666667,0.9034090909090909,1.8941818181818177,1.9126590909090908,[%emt 1.234] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.12,?,konozrout,GoldBarMM,0-1,0:15:00.000,2880,66.0,B22,512698454,102,17:11:00,900+1,0:15:00.000,2186,Yes,46.4,26.2,-331.0,-586.7878787878788,1.313794117647059,2.929294117647059,1.9954242424242425,[%emt 8.234] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,Aromas,Knightsmasher,0-1,0:15:00.000,2301,49.6,E00,512698432,66,17:15:00,900+0,0:15:00.000,1905,,34.0,33.0,0.045454545454545456,-240.71428571428572,2.876909090909091,3.0215909090909094,0.965952380952381,[%emt 8.275] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,KnightMeKing,rodnojo,1-0,0:15:00.000,2042,28.3,A02,512698377,57,17:06:00,900+0,0:15:00.000,1999,,26.7,114.4,261.7894736842105,526.3888888888889,0.6553684210526315,2.669578947368421,2.257666666666667,[%emt 8.586] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,GoldBarMM,pikozrout,1-0,0:15:00.000,2195,52.3,B41,512698295,87,16:47:00,900+1,0:15:00.000,2880,Yes,66.0,104.43333333333334,401.17241379310343,578.7142857142857,1.5524482758620688,3.580758620689655,2.7783928571428573,[%emt 8.5] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,pikozrout,GoldBarMM,0-1,0:15:00.000,2879,66.1,B42,512698153,80,16:26:00,900+1,0:15:00.000,2195,Yes,52.3,43.925925925925924,-152.46153846153845,-768.25,1.2049999999999998,4.211846153846154,3.4380384615384614,[%emt 6.407] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,GoldBarMM,pikozrout,1-0,0:15:00.000,2195,52.4,C48,512698012,43,16:16:00,900+1,0:15:00.000,2878,Yes,66.2,31.466666666666665,92.78571428571429,348.1666666666667,0.4248571428571429,3.028,1.6784285714285716,[%emt 11.969] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,pikozrout,GoldBarMM,0-1,0:15:00.000,2877,66.3,D41,512697956,98,15:54:00,900+1,0:15:00.000,2195,Yes,52.4,30.03030303030303,-8.96875,-233.60714285714286,1.60009375,3.63565625,1.884453125,[%emt 6.828] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,GoldBarMM,pikozrout,1-0,0:15:00.000,2195,52.5,C14,512697807,65,15:40:00,900+1,0:15:00.000,2876,Yes,66.4,21.545454545454547,81.71428571428571,238.23684210526315,1.6858095238095239,3.031619047619048,3.5927857142857142,[%emt 0.11] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,blore,rodnojo,1-0,0:15:00.000,2050,28.4,A45,512697725,63,15:30:00,900+0,0:15:00.000,2031,,21.5,60.36363636363637,549.5714285714286,741.85,0.5128095238095238,1.0276190476190474,3.8392000000000004,[%emt 1.494] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,pikozrout,GoldBarMM,0-1,0:15:00.000,2875,66.5,D30,512697714,90,15:19:00,900+1,0:15:00.000,2195,Yes,52.5,5.483870967741935,-130.73333333333332,-567.4827586206897,2.7085999999999997,3.836866666666667,2.910137931034483,[%emt 8.281] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,SRCorney,alextheseaman,0-1,0:15:00.000,2152,35.6,B22,512697703,68,15:22:00,900+0,0:15:00.000,1984,,37.6,-5.739130434782608,-276.09090909090907,-251.34615384615384,1.4521818181818185,1.3364090909090909,0.9947272727272725,[%emt 5.24] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.12,?,rodnojo,KnightMeKing,1/2-1/2,0:15:00.000,1998,26.8,A41,512697650,104,15:13:00,900+0,0:15:00.000,2051,,28.4,4.457142857142857,-126.61764705882354,124.61764705882354,0.5687058823529413,1.4181176470588235,1.1100882352941177,[%emt 1.48] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.10.12,?,GriffySr,family,1-0,0:15:00.000,2007,50.7,C00,512697601,171,15:10:00,900+0,0:15:00.000,2117,Yes,40.7,91.37931034482759,635.7543859649123,709.7906976744187,1.083824561403509,0.40336842105263165,0.3315714285714286,[%emt 0.1] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.12,?,GoldBarMM,pikozrout,1-0,0:25:00.000,2195,52.6,C67,512697591,61,15:00:00,1500+2,0:25:00.000,2874,Yes,66.6,30.38095238095238,43.9,439.0,0.09305000000000002,1.4722,8.1082,[%emt 1.594] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,KnightMeKing,blore,1-0,0:15:00.000,2040,21.6,A02,512697564,101,14:50:00,900+0,0:15:00.000,1989,,26.8,43.05882352941177,201.03030303030303,591.6212121212121,2.2602727272727274,2.006242424242424,1.4263939393939393,[%emt 1.413] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,blore,KnightMeKing,1-0,0:15:00.000,1996,26.9,D31,512697420,111,14:36:00,900+0,0:15:00.000,2033,,21.6,81.10526315789474,-98.29729729729729,423.44444444444446,1.2982432432432431,1.8456486486486483,0.9460833333333333,[%emt 0.925] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,KnightMeKing,blore,0-1,0:15:00.000,2026,21.6,A02,512697336,64,14:23:00,900+0,0:15:00.000,2003,,27.0,-30.045454545454547,67.66666666666667,-469.8235294117647,0.8953333333333333,2.2158095238095235,2.2511904761904757,[%emt 2.029] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,Gargin,Speyside,0-1,0:30:00.000,2173,53.6,E90,512697055,116,12:59:00,1800+0,0:30:00.000,1871,,100.3,79.38461538461539,109.05263157894737,-512.2894736842105,3.333973684210526,4.771105263157895,2.313552631578948,[%emt 2.044] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,kamenozrout,habeebforreal,1-0,0:15:00.000,1839,52.9,D06,512696835,19,13:14:00,900+0,0:15:00.000,2174,Yes,40.0,46.857142857142854,80.83333333333333,1.5,0.333,2.3535,5.041333333333333,[%emt 39.943] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.10.12,?,habeebforreal,kamenozrout,0-1,0:15:00.000,2172,40.2,D38,512696778,68,12:56:00,900+0,0:15:00.000,1841,,53.2,-19.652173913043477,-181.4090909090909,-554.9318181818182,2.3444090909090916,3.0580454545454545,3.992,[%emt 16.51] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,kunde,rodnojo,0-1,0:15:00.000,2043,28.5,B21,512696742,82,12:57:00,900+0,0:15:00.000,2051,,35.8,51.357142857142854,71.51851851851852,-124.53703703703704,0.7195185185185186,0.8973333333333332,2.644851851851852,[%emt 2.957] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,rodnojo,kunde,1-0,0:15:00.000,2060,36.0,C62,512696660,67,12:46:00,900+0,0:15:00.000,2034,,28.5,32.04347826086956,-32.22727272727273,129.04545454545453,0.45331818181818184,1.4531363636363637,5.369681818181818,[%emt 9.044] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,kamenozrout,habeebforreal,1-0,0:15:00.000,1843,53.5,C26,512696659,58,12:39:00,900+0,0:15:00.000,2170,Yes,40.3,27.45,165.94736842105263,691.6842105263158,2.699263157894737,4.004473684210526,2.9195263157894744,[%emt 7.482] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,habeebforreal,kamenozrout,0-1,0:15:00.000,2168,40.4,E92,512696544,58,12:22:00,900+0,0:15:00.000,1845,,53.8,21.7,-319.5263157894737,-631.3684210526316,1.624157894736842,4.227526315789474,3.8824210526315786,[%emt 0.222] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,alextheseaman,blore,1-0,0:15:00.000,2011,21.7,A80,512696489,62,12:12:00,900+0,0:15:00.000,2147,,35.7,108.33333333333333,197.45,153.875,3.2381,3.0950999999999995,1.740075,[%emt 3.626] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,HANOTODEWAMAUT,exeComp,0-1,0:15:00.000,2715,41.6,B22,512696356,8,12:05:00,900+5,0:15:00.000,1483,,111.3,34.666666666666664,33.5,-6.75,0.0,0.307,0.615,[%emt 42.86] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,Notarious,aRabatib,1-0,0:15:00.000,1465,50.0,C65,512696078,41,10:51:00,900+5,0:15:00.000,2822,Yes,52.0,28.714285714285715,106.76923076923077,255.125,2.850461538461538,4.449538461538461,2.309576923076923,[%emt 0.61] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.12,?,blore,rodnojo,0-1,0:15:00.000,2026,28.6,A44,512695870,64,10:26:00,900+0,0:15:00.000,2019,,21.7,-121.4090909090909,-476.6666666666667,-635.3809523809524,1.060761904761905,2.3039523809523805,1.2876666666666667,[%emt 7.261] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,rodnojo,blore,1-0,0:15:00.000,2027,21.7,C34,512695802,35,10:20:00,900+0,0:15:00.000,2018,,28.7,23.833333333333332,226.1818181818182,686.590909090909,0.5088181818181818,0.51,1.2682727272727272,[%emt 3.962] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.12,?,Achonk,blore,0-1,0:15:00.000,2015,21.8,A00,512695643,59,09:40:00,900+0,0:15:00.000,2007,,35.5,-4.15,-163.94736842105263,-478.42105263157896,0.5921052631578947,3.0217368421052635,3.761,[%emt 45.514] White forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.10.12,?,MichailovA,pingupenguin,1-0,0:15:00.000,2086,60.6,A81,512695375,115,08:07:00,900+10,0:15:00.000,2109,,74.2,87.2051282051282,100.63157894736842,776.1176470588235,10.138026315789475,4.866315789473684,0.602263157894737,[%emt 2.225] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.12,?,Bjboy,Knightsmasher,1-0,0:15:00.000,2316,49.6,A03,512695342,109,08:23:00,900+0,0:15:00.000,1874,,36.0,10.594594594594595,427.19444444444446,1180.875,3.2375000000000003,3.129527777777778,1.8905277777777778,[%emt 3.053] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.12,?,Sulm,exeComp,0-1,0:15:00.000,2715,41.6,B83,512695284,78,08:09:00,900+5,0:15:00.000,1791,,192.1,-10.185185185185185,-334.7307692307692,-770.2,0.9871153846153846,2.547269230769231,5.27192,[%emt 16.964] White resigns,Yes
