Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp
FICS unrated standard game,FICS freechess.org,2022.08.03,?,FMDobrovoljc,RodrigoMendoza,1-0,2:00:00.000,2215,350.0,B12,512213902,77,06:00:00,7200+0,2:00:00.000,2398,,350.0,40.88461538461539,112.44,236.3,10.588600000000001,36.46007999999999,4.8615200000000005,[%emt 6.06] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,FMPinto,IMBorisMarkoja,0-1,2:00:00.000,2452,350.0,C07,512213901,138,06:00:00,7200+0,2:00:00.000,2271,,350.0,-50.723404255319146,-284.4130434782609,-338.84444444444443,27.67023913043478,13.541739130434781,8.66391111111111,[%emt 6.381] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMJanSubelj,GMZambrana,1/2-1/2,2:00:00.000,2417,350.0,B51,512213900,120,06:00:00,7200+0,2:00:00.000,2498,,350.0,89.78048780487805,79.325,17.615384615384617,18.931675,19.093925,9.82228205128205,[%emt 5.9] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMGemy,GMSebenik,1/2-1/2,2:00:00.000,2512,350.0,C09,512213899,41,06:00:00,7200+0,2:00:00.000,2373,,350.0,31.714285714285715,23.923076923076923,3.4615384615384617,0.5406923076923078,0.45784615384615385,49.09023076923077,[%emt 239.691] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMWageih,IMKobese,1-0,2:00:00.000,2311,350.0,E67,512213898,113,06:00:00,7200+0,2:00:00.000,2387,,350.0,5.368421052631579,125.16216216216216,423.77027027027026,32.677459459459456,22.28951351351351,11.449013513513515,[%emt 6.011] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,FMBaneleMhango,GMAdhamFawzy,0-1,2:00:00.000,2471,350.0,A05,512213897,68,05:59:00,7200+0,2:00:00.000,2193,,350.0,7.173913043478261,-7.636363636363637,-379.2954545454545,17.494000000000003,36.04418181818182,6.206136363636363,[%emt 6.219] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMAdly,FMBarrish,0-1,2:00:00.000,2295,350.0,A05,512213896,136,05:59:00,7200+0,2:00:00.000,2582,,350.0,-4.173913043478261,-43.31111111111111,-126.46666666666667,14.178622222222225,21.257644444444445,12.96437777777778,[%emt 8.957] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMKSolomon,GMAmin,0-1,2:00:00.000,2680,350.0,B08,512213895,96,05:59:00,7200+0,2:00:00.000,2355,,350.0,48.45454545454545,-150.875,-314.2258064516129,15.768843749999998,17.24515625,10.977903225806454,[%emt 9.065] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,FMEZhakshylykov,GMBerg,0-1,2:00:00.000,2533,350.0,E62,512213894,74,05:59:00,7200+0,2:00:00.000,2286,,350.0,39.04,-64.91666666666667,-406.25,15.909416666666665,37.04225,4.5097499999999995,[%emt 6.059] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMJWesterberg,IMAbdyjapar,0-1,2:00:00.000,2306,350.0,C54,512213893,93,05:59:00,7200+0,2:00:00.000,2476,,350.0,11.0625,-155.16129032258064,-498.0,1.6646129032258066,51.26474193548388,17.70946666666667,[%emt 102.586] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMMarkov,GMHillarpPersson,1/2-1/2,2:00:00.000,2516,350.0,E05,512213892,74,05:58:00,7200+0,2:00:00.000,2333,,350.0,17.44,-31.5,17.4375,15.050083333333333,23.191541666666666,5.8865,[%emt 6.01] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMBlomqvist,IMTologontegin,1/2-1/2,2:00:00.000,2378,350.0,C28,512213891,103,05:58:00,7200+0,2:00:00.000,2521,,350.0,34.51428571428571,98.47058823529412,-36.1764705882353,24.059088235294116,13.590676470588235,15.308088235294115,[%emt 6.513] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMMurshed,GMASRasmussen,1-0,2:00:00.000,2550,350.0,A88,512213890,125,05:58:00,7200+0,2:00:00.000,2413,,350.0,52.42857142857143,4.853658536585366,523.5731707317073,14.024560975609758,21.969146341463414,8.994256097560974,[%emt 6.03] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMJesperSThybo,FMTahsinTajwarZia,1-0,2:00:00.000,2307,350.0,E00,512213889,91,05:58:00,7200+0,2:00:00.000,2520,,350.0,35.03225806451613,121.4,371.46666666666664,15.340033333333336,29.586566666666666,10.673566666666666,[%emt 6.05] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMRahman,GMMadsAndersen,0-1,2:00:00.000,2587,350.0,A06,512213888,102,05:58:00,7200+0,2:00:00.000,2424,,350.0,-21.2,-210.52941176470588,-641.969696969697,17.41197058823529,20.394970588235296,12.290151515151514,[%emt 108.891] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMJonasBuhlBjerre,GMHossain,1-0,2:00:00.000,2377,350.0,D74,512213887,93,05:58:00,7200+0,2:00:00.000,2608,,350.0,61.4375,-19.580645161290324,293.23333333333335,11.156096774193548,37.838419354838706,14.971833333333334,[%emt 6.025] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMDiamant,GMDavidArenas,1/2-1/2,2:00:00.000,2426,350.0,A35,512213886,55,05:57:00,7200+0,2:00:00.000,2538,,350.0,35.89473684210526,6.444444444444445,11.166666666666666,0.939388888888889,74.55605555555556,34.20794444444445,[%emt 5.128] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMEAVQuiceno,GMMekhitarian,0-1,2:00:00.000,2542,350.0,D11,512213885,80,05:57:00,7200+0,2:00:00.000,2436,,350.0,-17.25925925925926,-111.5,-408.1730769230769,18.318192307692307,33.26496153846154,5.898076923076924,[%emt 6.053] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMFier,IMSFSanchez,1/2-1/2,2:00:00.000,2440,350.0,B48,512213884,149,05:57:00,7200+0,2:00:00.000,2567,,350.0,12.36,-50.755102040816325,-4.316326530612245,12.99951020408163,18.38916326530612,5.22169387755102,[%emt 5.95] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,FMJCardosoCardoso,GMLuisPauloSupi,1/2-1/2,2:00:00.000,2603,350.0,B94,512213883,105,05:57:00,7200+0,2:00:00.000,2495,,350.0,4.833333333333333,-128.34285714285716,-0.11764705882352941,13.968485714285714,20.708942857142855,19.713235294117652,[%emt 105.592] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMMHovhannisyan,IMEIoannidis,0-1,2:00:00.000,2459,350.0,A13,512213882,113,05:57:00,7200+0,2:00:00.000,2420,,350.0,-52.13157894736842,-228.16216216216216,-492.4594594594595,21.492297297297295,15.074162162162162,9.550783783783785,[%emt 6.075] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMBanikas,FMSimMaerevoet,1-0,2:00:00.000,2409,350.0,A22,512213881,127,05:56:00,7200+0,2:00:00.000,2598,,350.0,24.186046511627907,32.666666666666664,334.5952380952381,35.080214285714284,14.266095238095236,12.827285714285717,[%emt 4.002] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMDocx,GMAMastrovasilis,0-1,2:00:00.000,2527,350.0,C58,512213880,176,05:56:00,7200+0,2:00:00.000,2434,,350.0,49.94915254237288,29.189655172413794,-254.22413793103448,18.06527586206896,20.26363793103448,2.513568965517241,[%emt 5.02] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMDMastrovasilis,GMDanielDardha,1-0,2:00:00.000,2575,350.0,B33,512213879,159,05:56:00,7200+0,2:00:00.000,2599,,350.0,41.592592592592595,102.9622641509434,269.28846153846155,16.384094339622642,23.371999999999996,11.075519230769231,[%emt 72.341] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMDragosCeres,GMSolak,0-1,2:00:00.000,2594,350.0,B22,512213878,76,05:56:00,7200+0,2:00:00.000,2378,,350.0,16.76923076923077,36.04,-203.6,7.401800000000001,24.630399999999998,6.19616,[%emt 4.616] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMSanal,IMBaltag,1/2-1/2,2:00:00.000,2405,350.0,C42,512213877,105,05:56:00,7200+0,2:00:00.000,2574,,350.0,34.0,62.142857142857146,3.1176470588235294,13.528828571428571,21.68491428571429,5.3713235294117645,[%emt 99.566] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMAndreiMacovei,GMCan,1-0,2:00:00.000,2606,350.0,B66,512213876,40,05:55:00,7200+0,2:00:00.000,2478,,350.0,37.57142857142857,14.923076923076923,11.076923076923077,1.3108461538461538,60.52761538461538,73.84984615384616,[%emt 6.005] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMYilmaz,IMIvanSchitco,1/2-1/2,2:00:00.000,2490,350.0,D41,512213875,134,05:55:00,7200+0,2:00:00.000,2634,,350.0,41.8,48.79545454545455,5.693181818181818,25.51484090909091,24.115454545454543,4.753670454545454,[%emt 107.589] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMPreotu,GMJianu,1/2-1/2,2:00:00.000,2511,350.0,B11,512213874,86,05:55:00,7200+0,2:00:00.000,2445,,350.0,17.275862068965516,10.892857142857142,-9.928571428571429,1.21325,22.704071428571428,8.436910714285712,[%emt 5.794] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMParligras,IMNoritsyn,0-1,2:00:00.000,2482,350.0,D20,512213873,98,05:55:00,7200+0,2:00:00.000,2576,,350.0,25.666666666666668,-162.75,-420.921875,14.3575,21.97871875,9.990828125,[%emt 6.512] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMPanjwani,GMLupulescu,1/2-1/2,2:00:00.000,2628,350.0,E04,512213872,70,05:55:00,7200+0,2:00:00.000,2450,,350.0,25.125,-44.608695652173914,-4.6521739130434785,1.3467391304347824,35.16504347826087,11.916043478260868,[%emt 6.143] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMDeac,GMHansen,1-0,2:00:00.000,2606,350.0,D40,512213871,59,05:54:00,7200+0,2:00:00.000,2692,,350.0,11.6,57.63157894736842,423.42105263157896,25.154789473684207,20.068473684210527,13.598421052631581,[%emt 5.843] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMBlagojevic,GMAcs,1/2-1/2,2:00:00.000,2575,350.0,D45,512213870,38,05:54:00,7200+0,2:00:00.000,2499,,350.0,25.923076923076923,1.5833333333333333,31.25,1.4183333333333332,2.8328333333333333,12.798916666666669,[%emt 106.474] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMBanusz,IMDraskovic,1-0,2:00:00.000,2503,350.0,E62,512213869,113,05:54:00,7200+0,2:00:00.000,2611,,350.0,32.8421052631579,57.37837837837838,269.64864864864865,11.279972972972974,30.66264864864865,10.026702702702705,[%emt 118.23] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMDjukic,GMBerkes,1/2-1/2,2:00:00.000,2649,350.0,C84,512213868,60,05:54:00,7200+0,2:00:00.000,2526,,350.0,31.714285714285715,17.6,-1.631578947368421,1.5008000000000001,29.9189,34.926736842105264,[%emt 5.961] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMErdos,GMKadric,1/2-1/2,2:00:00.000,2554,350.0,C42,512213867,60,05:54:00,7200+0,2:00:00.000,2586,,350.0,24.38095238095238,14.95,-23.05263157894737,3.3560499999999998,21.7225,6.918368421052631,[%emt 5.929] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMFlores,GMVOnischuk,0-1,2:00:00.000,2612,350.0,E94,512213866,60,05:54:00,7200+0,2:00:00.000,2528,,350.0,36.857142857142854,-31.95,-365.46666666666664,5.4433,28.746500000000005,22.32736842105263,[%emt 105.819] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMKShevchenko,GMLeonardoTristan,1-0,2:00:00.000,2558,350.0,A13,512213865,85,05:53:00,7200+0,2:00:00.000,2654,,350.0,69.65517241379311,277.89285714285717,653.8214285714286,42.92010714285715,17.27675,6.768749999999999,[%emt 111.773] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMLeandroKrysa,GMKuzubov,1-0,2:00:00.000,2642,350.0,D37,512213864,63,05:53:00,7200+0,2:00:00.000,2515,,350.0,30.954545454545453,177.23809523809524,494.45,29.472952380952382,26.476142857142857,7.104400000000001,[%emt 5.983] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMAKorobov,GMPeralta,1/2-1/2,2:00:00.000,2591,350.0,E16,512213863,121,05:53:00,7200+0,2:00:00.000,2692,,350.0,26.73170731707317,-5.95,25.5,18.800175000000003,15.662725,17.881225,[%emt 125.298] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMAbasov,GMFtacnik,1-0,2:00:00.000,2483,350.0,D96,512213862,101,05:53:00,7200+0,2:00:00.000,2633,,350.0,11.264705882352942,78.93939393939394,174.80645161290323,18.21663636363636,31.204,8.758530303030303,[%emt 18.256] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMCRepka,GMDurarbayli,1-0,2:00:00.000,2638,350.0,D43,512213861,69,05:53:00,7200+0,2:00:00.000,2516,,350.0,26.375,176.43478260869566,418.22727272727275,5.357391304347827,46.20395652173913,23.365636363636362,[%emt 5.341] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMGuseinov,IMDruska,1-0,2:00:00.000,2519,350.0,C02,512213860,83,05:52:00,7200+0,2:00:00.000,2668,,350.0,7.071428571428571,139.5185185185185,432.4814814814815,7.396666666666667,47.26177777777778,6.453259259259259,[%emt 5.388] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMViktorGazik,GMMamedyarov,0-1,2:00:00.000,2759,350.0,C45,512213859,92,05:52:00,7200+0,2:00:00.000,2544,,350.0,26.29032258064516,44.266666666666666,-285.95,18.199233333333332,43.628833333333326,8.180333333333333,[%emt 36.756] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMJSChristiansen,GMJustinTan,1/2-1/2,2:00:00.000,2508,350.0,C42,512213858,99,05:52:00,7200+0,2:00:00.000,2593,,350.0,55.44117647058823,90.0,151.8125,10.443,35.658,16.133,[%emt 5.975] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMBobbyCheng,GMJLHammer,1-0,2:00:00.000,2638,350.0,E11,512213857,76,05:52:00,7200+0,2:00:00.000,2540,,350.0,12.73076923076923,-45.68,-38.2,4.53436,33.66004,22.757600000000004,[%emt 5.976] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMTari,GMTemurKuybokarov,0-1,2:00:00.000,2583,350.0,D26,512213856,78,05:52:00,7200+0,2:00:00.000,2672,,350.0,26.88888888888889,-38.73076923076923,-242.24,1.540269230769231,34.908692307692306,21.150199999999998,[%emt 7.075] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMAntonSmirnov,GMCarlsen,0-1,2:00:00.000,2864,350.0,B00,512213855,80,05:51:00,7200+0,2:00:00.000,2600,,350.0,49.888888888888886,-47.19230769230769,-260.4038461538462,17.616461538461536,28.05596153846154,20.025826923076924,[%emt 122.577] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMPostny,IMBersamina,1-0,2:00:00.000,2429,350.0,A61,512213854,81,05:51:00,7200+0,2:00:00.000,2564,,350.0,67.89285714285714,194.2962962962963,407.7692307692308,8.43711111111111,31.926555555555556,7.440230769230769,[%emt 111.52] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMLaylo,GMSmirin,1/2-1/2,2:00:00.000,2601,350.0,A21,512213853,66,05:51:00,7200+0,2:00:00.000,2432,,350.0,8.956521739130435,19.90909090909091,-42.333333333333336,5.516954545454546,48.657954545454544,16.891238095238094,[%emt 359.863] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMNabaty,GMBarcenilla,0-1,2:00:00.000,2463,350.0,E63,512213852,128,05:51:00,7200+0,2:00:00.000,2631,,350.0,66.20930232558139,-35.11904761904762,-490.2738095238095,14.677833333333334,21.422857142857143,3.0672380952380953,[%emt 6.106] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMParagua,GMBoruchovsky,1/2-1/2,2:00:00.000,2551,350.0,C47,512213851,118,05:51:00,7200+0,2:00:00.000,2461,,350.0,-9.325,-34.38461538461539,7.9743589743589745,22.771410256410263,25.60205128205129,14.508256410256417,[%emt 4.002] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMZwardon,FMKazybekNogerbek,0-1,2:00:00.000,2442,350.0,A28,512213850,174,05:50:00,7200+0,2:00:00.000,2503,,350.0,-47.813559322033896,-295.8103448275862,-508.43859649122805,6.760775862068964,21.654827586206892,7.430701754385965,[%emt 4.987] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMAUrazayev,GMHracek,1-0,2:00:00.000,2555,350.0,B30,512213849,89,05:50:00,7200+0,2:00:00.000,2430,,350.0,72.76666666666667,50.3448275862069,250.67241379310343,15.000310344827586,31.916999999999998,48.72943103448276,[%emt 63.464] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMThaiDVanNguyen,IMASuleymenov,1-0,2:00:00.000,2467,350.0,D27,512213848,143,05:50:00,7200+0,2:00:00.000,2629,,350.0,46.645833333333336,77.68085106382979,696.1276595744681,22.68623404255319,9.138425531914892,3.391127659574468,[%emt 6.128] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMJumabayev,GMNavara,1/2-1/2,2:00:00.000,2688,350.0,D78,512213847,90,05:50:00,7200+0,2:00:00.000,2617,,350.0,2.935483870967742,-33.333333333333336,-3.9310344827586206,52.186433333333326,20.265866666666664,13.857068965517241,[%emt 4.992] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMBosiocic,IMRenatoTerry,1-0,2:00:00.000,2502,350.0,A07,512213846,101,05:50:00,7200+0,2:00:00.000,2549,,350.0,39.029411764705884,89.33333333333333,462.3787878787879,16.54493939393939,14.567636363636362,13.925969696969698,[%emt 240.026] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMBrianSERamirez,GMKozul,1/2-1/2,2:00:00.000,2602,350.0,B53,512213845,71,05:49:00,7200+0,2:00:00.000,2496,,350.0,7.625,-3.347826086956522,-298.10869565217394,5.940521739130435,31.18808695652174,12.712391304347829,[%emt 5.225] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMBrkic,GMCruz,0-1,2:00:00.000,2579,350.0,B12,512213844,96,05:49:00,7200+0,2:00:00.000,2611,,350.0,11.818181818181818,-160.40625,-426.03225806451616,58.995531250000006,14.779,8.716387096774193,[%emt 6.034] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMCordova,GMIvanSaric,1-0,2:00:00.000,2680,350.0,D78,512213843,141,05:49:00,7200+0,2:00:00.000,2549,,350.0,25.541666666666668,206.63829787234042,307.3695652173913,12.634021276595746,21.41823404255319,8.16258695652174,[%emt 6.167] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMVKazakouski,GMAPuranik,0-1,2:00:00.000,2612,350.0,A30,512213842,86,05:49:00,7200+0,2:00:00.000,2528,,350.0,38.89655172413793,-56.92857142857143,-391.44642857142856,2.126035714285714,30.436285714285713,7.504071428571427,[%emt 105.794] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMAGupta,GMPPultinevicius,1-0,2:00:00.000,2539,350.0,D36,512213841,87,05:49:00,7200+0,2:00:00.000,2627,,350.0,20.433333333333334,126.6896551724138,314.36,4.485551724137931,26.647827586206894,11.432785714285712,[%emt 6.068] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,FMKarolisJuksta,GMSethuraman,0-1,2:00:00.000,2623,350.0,E24,512213840,84,05:49:00,7200+0,2:00:00.000,2422,,350.0,-11.0,-80.75,-223.96296296296296,16.39560714285714,46.273785714285715,6.29911111111111,[%emt 6.222] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMGanguly,GMTStremavicius,1/2-1/2,2:00:00.000,2532,350.0,B32,512213839,94,05:48:00,7200+0,2:00:00.000,2608,,350.0,35.6875,-48.32258064516129,-33.03225806451613,20.743193548387097,28.925290322580643,8.970548387096773,[%emt 478.169] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMLagarde,IMKurmann,1-0,2:00:00.000,2463,350.0,B30,512213838,95,05:48:00,7200+0,2:00:00.000,2631,,350.0,22.75,48.064516129032256,287.5806451612903,18.244387096774194,25.480806451612903,9.15717741935484,[%emt 2.671] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMPelletier,GMCornette,1/2-1/2,2:00:00.000,2551,350.0,D38,512213837,66,05:48:00,7200+0,2:00:00.000,2551,,350.0,19.82608695652174,8.909090909090908,-13.238095238095237,1.662318181818182,25.948045454545454,36.73238095238095,[%emt 4.861] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMFressinet,GMBogner,1/2-1/2,2:00:00.000,2545,350.0,E08,512213836,73,05:48:00,7200+0,2:00:00.000,2631,,350.0,24.48,78.04166666666667,73.54166666666667,4.568666666666666,64.33983333333335,12.982541666666668,[%emt 7.081] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMNicoGeorgiadis,GMMoussard,1/2-1/2,2:00:00.000,2672,350.0,B90,512213835,82,05:48:00,7200+0,2:00:00.000,2578,,350.0,26.428571428571427,19.703703703703702,16.444444444444443,1.7067407407407411,38.069370370370365,10.768148148148148,[%emt 5.993] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,IMDominikHorvath,GMGCBJones,1-0,2:00:00.000,2652,350.0,C79,512213834,109,05:47:00,7200+0,2:00:00.000,2488,,350.0,2.5945945945945947,-15.916666666666666,357.27777777777777,19.76797222222222,29.925916666666676,10.876777777777775,[%emt 6.516] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMDavidWLHowell,GMFelixBlohberger,1-0,2:00:00.000,2492,350.0,C54,512213833,83,05:47:00,7200+0,2:00:00.000,2650,,350.0,9.0,95.51851851851852,388.3148148148148,19.857333333333333,39.5757037037037,45.78603703703704,[%emt 362.584] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMValentinDragnev,GMMcShane,1/2-1/2,2:00:00.000,2649,350.0,C65,512213832,71,05:47:00,7200+0,2:00:00.000,2557,,350.0,26.166666666666668,51.78260869565217,-5.630434782608695,1.462521739130435,50.32017391304347,15.497434782608698,[%emt 5.275] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMAdams,GMRagger,1/2-1/2,2:00:00.000,2647,350.0,C65,512213831,70,05:47:00,7200+0,2:00:00.000,2696,,350.0,25.041666666666668,33.47826086956522,-24.26086956521739,4.6240000000000006,38.58882608695652,17.30182608695652,[%emt 5.226] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMSBrunello,GMDmitrijKollars,1/2-1/2,2:00:00.000,2648,350.0,C78,512213830,133,05:47:00,7200+0,2:00:00.000,2520,,350.0,41.666666666666664,91.6590909090909,13.090909090909092,11.309,28.864159090909094,8.918454545454544,[%emt 93.487] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMNisipeanu,GMFrancescoSonis,1-0,2:00:00.000,2543,350.0,E54,512213829,95,05:46:00,7200+0,2:00:00.000,2642,,350.0,5.53125,-16.548387096774192,326.9516129032258,3.407774193548387,34.48193548387097,57.734387096774185,[%emt 2.098] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMLorenzoLodici,GMSvane,1/2-1/2,2:00:00.000,2649,350.0,D37,512213828,150,05:46:00,7200+0,2:00:00.000,2553,,350.0,12.803921568627452,144.64,26.79591836734694,41.18110000000001,0.56684,0.5035510204081632,[%emt 6.023] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMVincentKeymer,GMLucaMoroniJr,1/2-1/2,2:00:00.000,2584,350.0,D45,512213827,137,05:46:00,7200+0,2:00:00.000,2686,,350.0,51.891304347826086,24.333333333333332,-10.033333333333333,30.60944444444445,23.35,4.2337,[%emt 6.283] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMGelashvili,GMMaxWarmerdam,1-0,2:00:00.000,2610,350.0,A05,512213826,73,05:46:00,7200+0,2:00:00.000,2549,,350.0,8.92,52.833333333333336,321.6666666666667,5.298750000000001,18.437166666666666,14.628541666666669,[%emt 303.144] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMBok,GMPaichadze,1/2-1/2,2:00:00.000,2561,350.0,E16,512213825,122,05:46:00,7200+0,2:00:00.000,2616,,350.0,62.292682926829265,39.05,4.3875,30.878475,20.937225,6.571275,[%emt 108.171] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMMchedlishvili,GMVanForeest,0-1,2:00:00.000,2678,350.0,A09,512213824,84,05:45:00,7200+0,2:00:00.000,2593,,350.0,55.758620689655174,-46.857142857142854,-350.2173913043478,15.908999999999997,20.72603571428571,16.14562962962963,[%emt 6.117] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMGiri,GMJobava,1-0,2:00:00.000,2585,350.0,E91,512213823,63,05:45:00,7200+0,2:00:00.000,2760,,350.0,59.90909090909091,67.38095238095238,268.5,1.5715238095238093,29.471523809523813,47.045950000000005,[%emt 119.981] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMPerunovic,GMBartel,1/2-1/2,2:00:00.000,2597,350.0,C11,512213822,62,05:45:00,7200+0,2:00:00.000,2539,,350.0,37.904761904761905,63.2,11.5,8.35135,35.879200000000004,8.946575,[%emt 5.989] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMPiorun,GMMarkus,0-1,2:00:00.000,2616,350.0,C42,512213821,80,05:45:00,7200+0,2:00:00.000,2636,,350.0,38.51851851851852,-23.0,-324.71153846153845,10.642423076923077,23.183653846153845,19.01044230769231,[%emt 122.58] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.03,?,GMVelimirIvic,GMWojtaszek,1/2-1/2,2:00:00.000,2708,350.0,C88,512213820,110,05:45:00,7200+0,2:00:00.000,2581,,350.0,45.78378378378378,25.305555555555557,52.291666666666664,18.38963888888889,25.020416666666673,6.759777777777777,[%emt 6.08] Game drawn by mutual agreement,
