Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment
FICS rated standard game,FICS freechess.org,2023.02.16,?,Ruvarashe,exeComp,0-1,0:15:00.000,2767,Yes,35.2,A39,530296656,24,07:43:00,900+5,0:15:00.000,1688,,57.9,30.444444444444443,55.25,42.857142857142854,0.31,0.404625,5.426,[%emt 86.854] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.16,?,Alexbourg,scalaQueen,0-1,0:15:00.000,2022,Yes,29.2,B20,530296648,72,07:35:00,900+0,0:15:00.000,1992,,34.8,-16.04,327.2083333333333,395.5217391304348,1.9735833333333332,1.9735416666666665,0.546608695652174,[%emt 4.002] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.16,?,scalaQueen,Alexbourg,0-1,0:15:00.000,1983,,35.0,A44,530296541,106,07:15:00,900+0,0:15:00.000,2031,Yes,29.3,-373.3888888888889,-1096.8428571428572,-3210.0588235294117,2.2334571428571426,1.3924285714285713,1.7617714285714285,[%emt 1.939] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.16,?,SEPry,konozrout,1-0,0:15:00.000,2263,Yes,38.7,B04,530296536,53,07:24:00,900+0,0:15:00.000,2315,,42.2,33.333333333333336,26.294117647058822,434.97058823529414,0.26123529411764707,2.7699411764705886,0.8098529411764706,[%emt 32.248] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.16,?,exeComp,Ruvarashe,1-0,0:15:00.000,1688,,57.9,E48,530296506,53,06:59:00,900+5,0:15:00.000,2767,Yes,35.2,21.944444444444443,38.294117647058826,24.323529411764707,1.0926470588235293,3.932294117647058,3.9490588235294117,[%emt 23.427] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.16,?,Slek,rodnojo,0-1,0:15:00.000,2116,,31.2,B33,530296496,76,07:08:00,900+0,0:15:00.000,2117,,36.0,44.03846153846154,54.6,-238.0,0.65156,2.7877199999999998,3.0700000000000007,[%emt 13.22] White resigns
FICS rated standard game,FICS freechess.org,2023.02.16,?,kunde,Slek,1-0,0:15:00.000,2127,,36.2,E61,530296415,123,06:47:00,900+0,0:15:00.000,2052,,28.7,32.595238095238095,204.97560975609755,359.675,1.3037804878048782,1.1170975609756097,1.2843750000000003,[%emt 0.996] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.16,?,Ruvarashe,exeComp,0-1,0:15:00.000,2767,Yes,35.2,C55,530296404,66,06:30:00,900+5,0:15:00.000,1688,,57.9,35.43478260869565,14.818181818181818,13.0,5.71859090909091,8.113863636363636,3.2085238095238098,[%emt 24.198] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.16,?,kristijanZD,scalaQueen,1-0,0:15:00.000,2036,Yes,29.4,E11,530296376,159,06:23:00,900+0,0:15:00.000,2182,,37.0,111.12962962962963,455.39622641509436,882.5238095238095,2.590245283018868,1.4326603773584903,0.5250769230769231,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.16,?,kristijanZD,GriffyJr,1-0,0:15:00.000,2066,Yes,35.1,B52,530296267,55,06:19:00,900+0,0:15:00.000,2176,,37.2,3.6842105263157894,81.66666666666667,413.0,0.28777777777777774,1.349388888888889,0.3605555555555556,[%emt 2.125] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.16,?,scalaQueen,kristijanZD,0-1,0:15:00.000,2171,,37.4,C18,530296122,178,05:14:00,900+0,0:15:00.000,2041,Yes,29.5,-26.783333333333335,-43.3728813559322,-772.6,1.6322542372881355,0.8955254237288135,1.1253898305084744,[%emt 0.969] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.16,?,Betin,rodnojo,0-1,0:15:00.000,2112,,31.3,A48,530296016,86,04:48:00,900+0,0:15:00.000,1948,,34.1,-15.448275862068966,-83.32142857142857,-370.55357142857144,0.4677142857142858,2.1093928571428573,2.1833571428571426,[%emt 2.9] White resigns
FICS rated standard game,FICS freechess.org,2023.02.16,?,rodnojo,Betin,1-0,0:15:00.000,1953,,34.2,C40,530295983,101,04:22:00,900+0,0:15:00.000,2107,,31.4,-27.88235294117647,-70.60606060606061,3.95,1.1365757575757576,5.52630303030303,1.3358181818181818,[%emt 1.731] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.16,?,Slek,kunde,0-1,0:15:00.000,2042,,28.8,C41,530295952,76,04:21:00,900+0,0:15:00.000,2134,,36.5,4.769230769230769,146.96,298.84,0.58936,2.7828399999999998,3.4194800000000005,[%emt 7.455] White resigns
FICS rated standard game,FICS freechess.org,2023.02.16,?,Betin,rodnojo,0-1,0:15:00.000,2102,,31.5,A48,530295917,104,04:05:00,900+0,0:15:00.000,1958,,34.3,5.6571428571428575,94.29411764705883,14.257575757575758,1.3820882352941177,2.5597647058823534,0.8501323529411764,[%emt 1.021] White resigns
FICS rated standard game,FICS freechess.org,2023.02.16,?,kunde,Slek,1-0,0:15:00.000,2145,,36.7,D94,530295913,37,04:16:00,900+0,0:15:00.000,2031,,28.8,14.23076923076923,-82.08333333333333,398.0,0.3545,0.8860000000000001,3.4311666666666674,[%emt 4.877] Black resigns
